年度,品名コード,地区コード１,品名,地区名,数量(kg),金額(円)
26,11709,42,ﾀｶｻｺﾞ        ****,ﾅ ｶﾞ ｻ ｷ,49.8,18242
26,11710,,ﾏﾄｳﾀﾞｲ       ****,,1698.9,1255820
26,11710,4,ﾏﾄｳﾀﾞｲ       ****,ﾐ ﾔ ｷﾞ,159.5,85298
26,11710,8,ﾏﾄｳﾀﾞｲ       ****,ｲ ﾊﾞ ﾗ ｷﾞ,217.3,100418
26,11710,12,ﾏﾄｳﾀﾞｲ       ****,ﾁ ﾊﾞ,191.8,99500
26,11710,14,ﾏﾄｳﾀﾞｲ       ****,ｶ ﾅ ｶﾞ ﾜ,40,60480
26,11710,15,ﾏﾄｳﾀﾞｲ       ****,ﾆ ｲ ｶﾞ ﾀ,1.8,13392
26,11710,22,ﾏﾄｳﾀﾞｲ       ****,ｼ ｽﾞ ｵ ｶ,949.3,837175
26,11710,24,ﾏﾄｳﾀﾞｲ       ****,ﾐ ｴ,45.9,22448
26,11710,30,ﾏﾄｳﾀﾞｲ       ****,ﾜ ｶ ﾔ ﾏ,13.3,2549
26,11710,42,ﾏﾄｳﾀﾞｲ       ****,ﾅ ｶﾞ ｻ ｷ,80,34560
26,11711,,ｼﾗﾀﾞｲ        ****,,1486.3,828597
26,11711,22,ｼﾗﾀﾞｲ        ****,ｼ ｽﾞ ｵ ｶ,521.3,214995
26,11711,23,ｼﾗﾀﾞｲ        ****,ｱ ｲ ﾁ,160,269568
26,11711,24,ｼﾗﾀﾞｲ        ****,ﾐ ｴ,805,344034
26,11712,,ｺｼﾖｳﾀﾞｲ      ****,,1251.5,307969
26,11712,12,ｺｼﾖｳﾀﾞｲ      ****,ﾁ ﾊﾞ,6.3,2041
26,11712,22,ｺｼﾖｳﾀﾞｲ      ****,ｼ ｽﾞ ｵ ｶ,1172.5,287547
26,11712,23,ｺｼﾖｳﾀﾞｲ      ****,ｱ ｲ ﾁ,6.1,1706
26,11712,30,ｺｼﾖｳﾀﾞｲ      ****,ﾜ ｶ ﾔ ﾏ,56,12312
26,11712,37,ｺｼﾖｳﾀﾞｲ      ****,ｶ ｶﾞ ﾜ,4.2,907
26,11712,41,ｺｼﾖｳﾀﾞｲ      ****,ｻ ｶﾞ,6.4,3456
26,11713,,ﾒﾀﾞｲ         ****,,13208.9,13363720
26,11713,12,ﾒﾀﾞｲ         ****,ﾁ ﾊﾞ,4.7,1015
26,11713,22,ﾒﾀﾞｲ         ****,ｼ ｽﾞ ｵ ｶ,5364.8,4883276
26,11713,30,ﾒﾀﾞｲ         ****,ﾜ ｶ ﾔ ﾏ,1.8,1166
26,11713,35,ﾒﾀﾞｲ         ****,ﾔ ﾏ ｸﾞ ﾁ,2255.2,3117585
26,11713,39,ﾒﾀﾞｲ         ****,ｺ ｳ ﾁ,42.4,32443
26,11713,40,ﾒﾀﾞｲ         ****,ﾌ ｸ ｵ ｶ,1249.3,1253236
26,11713,42,ﾒﾀﾞｲ         ****,ﾅ ｶﾞ ｻ ｷ,2503.2,2850877
26,11713,46,ﾒﾀﾞｲ         ****,ｶ ｺﾞ ｼ ﾏ,1787.5,1224122
26,11714,,ｷﾝｷﾀﾞｲ       ****,,2088.2,8356436
26,11714,1,ｷﾝｷﾀﾞｲ       ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,1455.9,6493069
26,11714,2,ｷﾝｷﾀﾞｲ       ****,ｱ ｵ ﾓ ﾘ,226.9,917881
26,11714,3,ｷﾝｷﾀﾞｲ       ****,ｲ ﾜ ﾃ,164.4,577368
26,11714,4,ｷﾝｷﾀﾞｲ       ****,ﾐ ﾔ ｷﾞ,223,268326
26,11714,22,ｷﾝｷﾀﾞｲ       ****,ｼ ｽﾞ ｵ ｶ,18,99792
26,11715,,ｼﾗｶﾜ         ****,,385.4,884868
26,11715,22,ｼﾗｶﾜ         ****,ｼ ｽﾞ ｵ ｶ,14.2,85547
26,11715,35,ｼﾗｶﾜ         ****,ﾔ ﾏ ｸﾞ ﾁ,9.6,58536
26,11715,39,ｼﾗｶﾜ         ****,ｺ ｳ ﾁ,16.5,106704
26,11715,42,ｼﾗｶﾜ         ****,ﾅ ｶﾞ ｻ ｷ,345.1,634081
26,11716,,ｸﾁﾐﾀﾞｲ       ****,,83.1,103227
26,11716,22,ｸﾁﾐﾀﾞｲ       ****,ｼ ｽﾞ ｵ ｶ,72.7,86401
26,11716,45,ｸﾁﾐﾀﾞｲ       ****,ﾐ ﾔ ｻﾞ ｷ,10.4,16826
26,11717,,ﾁｺﾀﾞｲ        ****,,4413.5,2145339
26,11717,4,ﾁｺﾀﾞｲ        ****,ﾐ ﾔ ｷﾞ,306,209574
26,11717,12,ﾁｺﾀﾞｲ        ****,ﾁ ﾊﾞ,2262.5,975996
26,11717,22,ﾁｺﾀﾞｲ        ****,ｼ ｽﾞ ｵ ｶ,1395,706050
26,11717,24,ﾁｺﾀﾞｲ        ****,ﾐ ｴ,210,110079
26,11717,30,ﾁｺﾀﾞｲ        ****,ﾜ ｶ ﾔ ﾏ,36,23976
26,11717,31,ﾁｺﾀﾞｲ        ****,ﾄ ﾂ ﾄ ﾘ,80,55728
26,11717,42,ﾁｺﾀﾞｲ        ****,ﾅ ｶﾞ ｻ ｷ,124,63936
26,11799,,ｿﾉﾀﾀｲ        ****,,19736.01,15809806
26,11799,1,ｿﾉﾀﾀｲ        ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,9.8,21384
26,11799,2,ｿﾉﾀﾀｲ        ****,ｱ ｵ ﾓ ﾘ,9.2,22518
26,11799,4,ｿﾉﾀﾀｲ        ****,ﾐ ﾔ ｷﾞ,964,192403
26,11799,8,ｿﾉﾀﾀｲ        ****,ｲ ﾊﾞ ﾗ ｷﾞ,264.5,99938
26,11799,12,ｿﾉﾀﾀｲ        ****,ﾁ ﾊﾞ,72,37368
26,11799,13,ｿﾉﾀﾀｲ        ****,ﾄ ｳ ｷ ﾖ ｳ,7747.4,10107971
26,11799,14,ｿﾉﾀﾀｲ        ****,ｶ ﾅ ｶﾞ ﾜ,45,26460
26,11799,16,ｿﾉﾀﾀｲ        ****,ﾄ ﾔ ﾏ,1.9,1334
26,11799,21,ｿﾉﾀﾀｲ        ****,ｷﾞ ﾌ,70,45360
26,11799,22,ｿﾉﾀﾀｲ        ****,ｼ ｽﾞ ｵ ｶ,7760,2970113
26,11799,23,ｿﾉﾀﾀｲ        ****,ｱ ｲ ﾁ,65.2,64206
26,11799,24,ｿﾉﾀﾀｲ        ****,ﾐ ｴ,609.8,228345
26,11799,28,ｿﾉﾀﾀｲ        ****,ﾋ ﾖ ｳ ｺﾞ,40,14580
26,11799,30,ｿﾉﾀﾀｲ        ****,ﾜ ｶ ﾔ ﾏ,538.1,337762
26,11799,35,ｿﾉﾀﾀｲ        ****,ﾔ ﾏ ｸﾞ ﾁ,382.5,361820
26,11799,36,ｿﾉﾀﾀｲ        ****,ﾄ ｸ ｼ ﾏ,137.6,69596
26,11799,38,ｿﾉﾀﾀｲ        ****,ｴ ﾋ ﾒ,13.05,36547
26,11799,39,ｿﾉﾀﾀｲ        ****,ｺ ｳ ﾁ,503.6,137408
26,11799,43,ｿﾉﾀﾀｲ        ****,ｸ ﾏ ﾓ ﾄ,502.36,1034693
26,11800,,ﾋﾗﾒﾙｲ        ****,,26466.59,26883515
26,11800,1,ﾋﾗﾒﾙｲ        ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,79.6,66614
26,11800,2,ﾋﾗﾒﾙｲ        ****,ｱ ｵ ﾓ ﾘ,1649.7,2101244
26,11800,3,ﾋﾗﾒﾙｲ        ****,ｲ ﾜ ﾃ,7,15120
26,11800,4,ﾋﾗﾒﾙｲ        ****,ﾐ ﾔ ｷﾞ,6743.5,7585858
26,11800,8,ﾋﾗﾒﾙｲ        ****,ｲ ﾊﾞ ﾗ ｷﾞ,6285.8,5776614
26,11800,12,ﾋﾗﾒﾙｲ        ****,ﾁ ﾊﾞ,5618.9,5612249
26,11800,13,ﾋﾗﾒﾙｲ        ****,ﾄ ｳ ｷ ﾖ ｳ,249,720144
26,11800,14,ﾋﾗﾒﾙｲ        ****,ｶ ﾅ ｶﾞ ﾜ,4.6,5713
26,11800,22,ﾋﾗﾒﾙｲ        ****,ｼ ｽﾞ ｵ ｶ,5334.7,4552278
26,11800,23,ﾋﾗﾒﾙｲ        ****,ｱ ｲ ﾁ,80,53081
26,11800,24,ﾋﾗﾒﾙｲ        ****,ﾐ ｴ,358.5,190620
26,11800,37,ﾋﾗﾒﾙｲ        ****,ｶ ｶﾞ ﾜ,12.2,5638
26,11800,38,ﾋﾗﾒﾙｲ        ****,ｴ ﾋ ﾒ,43.09,198342
26,11801,,ﾋﾗﾒ          ****,,22984.59,24421267
26,11801,1,ﾋﾗﾒ          ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,79.6,66614
26,11801,2,ﾋﾗﾒ          ****,ｱ ｵ ﾓ ﾘ,1649.7,2101244
26,11801,3,ﾋﾗﾒ          ****,ｲ ﾜ ﾃ,7,15120
26,11801,4,ﾋﾗﾒ          ****,ﾐ ﾔ ｷﾞ,6743.5,7585858
26,11801,8,ﾋﾗﾒ          ****,ｲ ﾊﾞ ﾗ ｷﾞ,6285.8,5776614
26,11801,12,ﾋﾗﾒ          ****,ﾁ ﾊﾞ,5539.8,5574103
26,11801,13,ﾋﾗﾒ          ****,ﾄ ｳ ｷ ﾖ ｳ,249,720144
26,11801,14,ﾋﾗﾒ          ****,ｶ ﾅ ｶﾞ ﾜ,4.6,5713
26,11801,22,ﾋﾗﾒ          ****,ｼ ｽﾞ ｵ ｶ,2002.9,2159063
26,11801,23,ﾋﾗﾒ          ****,ｱ ｲ ﾁ,14.9,24138
26,11801,24,ﾋﾗﾒ          ****,ﾐ ｴ,358.5,190620
26,11801,37,ﾋﾗﾒ          ****,ｶ ｶﾞ ﾜ,6.2,3694
26,11801,38,ﾋﾗﾒ          ****,ｴ ﾋ ﾒ,43.09,198342
26,11802,,ｼﾀﾋﾗﾒ        ****,,409.6,158382
26,11802,22,ｼﾀﾋﾗﾒ        ****,ｼ ｽﾞ ｵ ｶ,374.5,146373
26,11802,23,ｼﾀﾋﾗﾒ        ****,ｱ ｲ ﾁ,35.1,12009
26,11803,,ｱｶｼﾀﾋﾗﾒ      ****,,2572.2,2046310
26,11803,22,ｱｶｼﾀﾋﾗﾒ      ****,ｼ ｽﾞ ｵ ｶ,2536.2,2027432
26,11803,23,ｱｶｼﾀﾋﾗﾒ      ****,ｱ ｲ ﾁ,30,16934
26,11803,37,ｱｶｼﾀﾋﾗﾒ      ****,ｶ ｶﾞ ﾜ,6,1944
26,11899,,ｿﾉﾀﾋﾗﾒ       ****,,500.2,257556
26,11899,12,ｿﾉﾀﾋﾗﾒ       ****,ﾁ ﾊﾞ,79.1,38146
26,11899,22,ｿﾉﾀﾋﾗﾒ       ****,ｼ ｽﾞ ｵ ｶ,421.1,219410
26,11900,,ｶﾚｲﾙｲ        ****,,64967.9,44215615
26,11900,1,ｶﾚｲﾙｲ        ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,17986.8,10105068
26,11900,2,ｶﾚｲﾙｲ        ****,ｱ ｵ ﾓ ﾘ,1388.9,807649
26,11900,3,ｶﾚｲﾙｲ        ****,ｲ ﾜ ﾃ,46,21762
26,11900,4,ｶﾚｲﾙｲ        ****,ﾐ ﾔ ｷﾞ,35695.6,26993223
26,11900,7,ｶﾚｲﾙｲ        ****,ﾌ ｸ ｼ ﾏ,20,7560
26,11900,8,ｶﾚｲﾙｲ        ****,ｲ ﾊﾞ ﾗ ｷﾞ,1243.3,627157
26,11900,12,ｶﾚｲﾙｲ        ****,ﾁ ﾊﾞ,59,46958
26,11900,13,ｶﾚｲﾙｲ        ****,ﾄ ｳ ｷ ﾖ ｳ,32,17604
26,11900,17,ｶﾚｲﾙｲ        ****,ｲ ｼ ｶ ﾜ,291,146448
26,11900,18,ｶﾚｲﾙｲ        ****,ﾌ ｸ ｲ,210,97092
26,11900,22,ｶﾚｲﾙｲ        ****,ｼ ｽﾞ ｵ ｶ,3728.1,2569070
26,11900,23,ｶﾚｲﾙｲ        ****,ｱ ｲ ﾁ,58.3,47175
26,11900,24,ｶﾚｲﾙｲ        ****,ﾐ ｴ,15,9882
26,11900,26,ｶﾚｲﾙｲ        ****,ｷ ﾖ ｳ ﾄ,8.9,5767
26,11900,28,ｶﾚｲﾙｲ        ****,ﾋ ﾖ ｳ ｺﾞ,213,207664
26,11900,31,ｶﾚｲﾙｲ        ****,ﾄ ﾂ ﾄ ﾘ,3958.7,2493267
26,11900,35,ｶﾚｲﾙｲ        ****,ﾔ ﾏ ｸﾞ ﾁ,13.3,12269
26,11901,,ﾏｶﾞﾚｲ        ****,,11383.5,8887303
26,11901,1,ﾏｶﾞﾚｲ        ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,4134.5,1836166
26,11901,4,ﾏｶﾞﾚｲ        ****,ﾐ ﾔ ｷﾞ,6663,6883480
26,11901,8,ﾏｶﾞﾚｲ        ****,ｲ ﾊﾞ ﾗ ｷﾞ,431.8,92740
26,11901,22,ﾏｶﾞﾚｲ        ****,ｼ ｽﾞ ｵ ｶ,140.6,62583
26,11901,23,ﾏｶﾞﾚｲ        ****,ｱ ｲ ﾁ,0.3,65
26,11901,35,ﾏｶﾞﾚｲ        ****,ﾔ ﾏ ｸﾞ ﾁ,13.3,12269
26,11902,,ﾏｺｶﾚｲ        ****,,2039.1,1171935
26,11902,2,ﾏｺｶﾚｲ        ****,ｱ ｵ ﾓ ﾘ,869.4,450343
26,11902,3,ﾏｺｶﾚｲ        ****,ｲ ﾜ ﾃ,46,21762
26,11902,4,ﾏｺｶﾚｲ        ****,ﾐ ﾔ ｷﾞ,1024.1,631192
26,11902,8,ﾏｺｶﾚｲ        ****,ｲ ﾊﾞ ﾗ ｷﾞ,54.7,33237
26,11902,12,ﾏｺｶﾚｲ        ****,ﾁ ﾊﾞ,6.8,3715
26,11902,22,ﾏｺｶﾚｲ        ****,ｼ ｽﾞ ｵ ｶ,38.1,31686
26,11903,,ｲｼｶﾚｲ        ****,,85.5,100872
26,11903,1,ｲｼｶﾚｲ        ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,78,94392
26,11903,2,ｲｼｶﾚｲ        ****,ｱ ｵ ﾓ ﾘ,7.5,6480
26,11904,,ｱｶｶﾞﾚｲ       ****,,18247.2,11001674
26,11904,1,ｱｶｶﾞﾚｲ       ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,11242.5,6488716
26,11904,2,ｱｶｶﾞﾚｲ       ****,ｱ ｵ ﾓ ﾘ,204,141264
26,11904,4,ｱｶｶﾞﾚｲ       ****,ﾐ ﾔ ｷﾞ,268.9,227653
26,11904,8,ｱｶｶﾞﾚｲ       ****,ｲ ﾊﾞ ﾗ ｷﾞ,116.3,31725
26,11904,17,ｱｶｶﾞﾚｲ       ****,ｲ ｼ ｶ ﾜ,273,139644
26,11904,18,ｱｶｶﾞﾚｲ       ****,ﾌ ｸ ｲ,210,97092
26,11904,22,ｱｶｶﾞﾚｲ       ****,ｼ ｽﾞ ｵ ｶ,2003.8,1413417
26,11904,31,ｱｶｶﾞﾚｲ       ****,ﾄ ﾂ ﾄ ﾘ,3928.7,2462163
26,11905,,ｺﾓﾁｶﾞﾚｲ      ****,,7217,4733639
26,11905,4,ｺﾓﾁｶﾞﾚｲ      ****,ﾐ ﾔ ｷﾞ,7146,4684391
26,11905,22,ｺﾓﾁｶﾞﾚｲ      ****,ｼ ｽﾞ ｵ ｶ,24,16038
26,11905,24,ｺﾓﾁｶﾞﾚｲ      ****,ﾐ ｴ,15,9882
26,11905,28,ｺﾓﾁｶﾞﾚｲ      ****,ﾋ ﾖ ｳ ｺﾞ,32,23328
26,11906,,ﾒｲﾀｶﾞﾚｲ      ****,,474.6,387846
26,11906,7,ﾒｲﾀｶﾞﾚｲ      ****,ﾌ ｸ ｼ ﾏ,20,7560
26,11906,8,ﾒｲﾀｶﾞﾚｲ      ****,ｲ ﾊﾞ ﾗ ｷﾞ,176.6,152550
26,11906,12,ﾒｲﾀｶﾞﾚｲ      ****,ﾁ ﾊﾞ,44.2,32875
26,11906,22,ﾒｲﾀｶﾞﾚｲ      ****,ｼ ｽﾞ ｵ ｶ,233.8,194861
26,11907,,ﾐｽﾞｶﾞﾚｲ      ****,,611.6,437714
26,11907,2,ﾐｽﾞｶﾞﾚｲ      ****,ｱ ｵ ﾓ ﾘ,170,117222
26,11907,8,ﾐｽﾞｶﾞﾚｲ      ****,ｲ ﾊﾞ ﾗ ｷﾞ,5,1080
26,11907,17,ﾐｽﾞｶﾞﾚｲ      ****,ｲ ｼ ｶ ﾜ,18,6804
26,11907,22,ﾐｽﾞｶﾞﾚｲ      ****,ｼ ｽﾞ ｵ ｶ,383.7,277270
26,11907,23,ﾐｽﾞｶﾞﾚｲ      ****,ｱ ｲ ﾁ,4.9,4234
26,11907,31,ﾐｽﾞｶﾞﾚｲ      ****,ﾄ ﾂ ﾄ ﾘ,30,31104
26,11999,,ｿﾉﾀｶﾚｲ       ****,,24909.4,17494632
26,11999,1,ｿﾉﾀｶﾚｲ       ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2531.8,1685794
26,11999,2,ｿﾉﾀｶﾚｲ       ****,ｱ ｵ ﾓ ﾘ,138,92340
26,11999,4,ｿﾉﾀｶﾚｲ       ****,ﾐ ﾔ ｷﾞ,20593.6,14566507
26,11999,8,ｿﾉﾀｶﾚｲ       ****,ｲ ﾊﾞ ﾗ ｷﾞ,458.9,315825
26,11999,12,ｿﾉﾀｶﾚｲ       ****,ﾁ ﾊﾞ,8,10368
26,11999,13,ｿﾉﾀｶﾚｲ       ****,ﾄ ｳ ｷ ﾖ ｳ,32,17604
26,11999,22,ｿﾉﾀｶﾚｲ       ****,ｼ ｽﾞ ｵ ｶ,904.1,573215
26,11999,23,ｿﾉﾀｶﾚｲ       ****,ｱ ｲ ﾁ,53.1,42876
26,11999,26,ｿﾉﾀｶﾚｲ       ****,ｷ ﾖ ｳ ﾄ,8.9,5767
26,11999,28,ｿﾉﾀｶﾚｲ       ****,ﾋ ﾖ ｳ ｺﾞ,181,184336
26,12000,,ｱｼﾞﾙｲ        ****,,493260.32,316461675
26,12000,2,ｱｼﾞﾙｲ        ****,ｱ ｵ ﾓ ﾘ,50,43200
26,12000,4,ｱｼﾞﾙｲ        ****,ﾐ ﾔ ｷﾞ,7633.7,4829382
26,12000,8,ｱｼﾞﾙｲ        ****,ｲ ﾊﾞ ﾗ ｷﾞ,1880,546507
26,12000,11,ｱｼﾞﾙｲ        ****,ｻ ｲ ﾀ ﾏ,41.3,163609
26,12000,12,ｱｼﾞﾙｲ        ****,ﾁ ﾊﾞ,18690.7,8825814
26,12000,13,ｱｼﾞﾙｲ        ****,ﾄ ｳ ｷ ﾖ ｳ,6421.29,10586626
26,12000,14,ｱｼﾞﾙｲ        ****,ｶ ﾅ ｶﾞ ﾜ,1925,1286820
26,12000,16,ｱｼﾞﾙｲ        ****,ﾄ ﾔ ﾏ,19967.5,12764088
26,12000,17,ｱｼﾞﾙｲ        ****,ｲ ｼ ｶ ﾜ,510,143640
26,12000,18,ｱｼﾞﾙｲ        ****,ﾌ ｸ ｲ,168,57888
26,12000,22,ｱｼﾞﾙｲ        ****,ｼ ｽﾞ ｵ ｶ,52227.13,33742528
26,12000,23,ｱｼﾞﾙｲ        ****,ｱ ｲ ﾁ,338.5,105948
26,12000,24,ｱｼﾞﾙｲ        ****,ﾐ ｴ,47781.2,28781400
26,12000,26,ｱｼﾞﾙｲ        ****,ｷ ﾖ ｳ ﾄ,11385.3,7263091
26,12000,27,ｱｼﾞﾙｲ        ****,ｵ ｵ ｻ ｶ,1891,3026746
26,12000,28,ｱｼﾞﾙｲ        ****,ﾋ ﾖ ｳ ｺﾞ,431.7,301968
26,12000,30,ｱｼﾞﾙｲ        ****,ﾜ ｶ ﾔ ﾏ,36749.1,29756690
26,12000,31,ｱｼﾞﾙｲ        ****,ﾄ ﾂ ﾄ ﾘ,76456,45613789
26,12000,32,ｱｼﾞﾙｲ        ****,ｼ ﾏ ﾈ,35613.8,21430591
26,12000,34,ｱｼﾞﾙｲ        ****,ﾋ ﾛ ｼ ﾏ,1000,599130
26,12000,35,ｱｼﾞﾙｲ        ****,ﾔ ﾏ ｸﾞ ﾁ,7003.4,4316750
26,12000,38,ｱｼﾞﾙｲ        ****,ｴ ﾋ ﾒ,2144.2,2011323
26,12000,39,ｱｼﾞﾙｲ        ****,ｺ ｳ ﾁ,36251.3,21310884
26,12000,40,ｱｼﾞﾙｲ        ****,ﾌ ｸ ｵ ｶ,108149.3,64529793
26,12000,41,ｱｼﾞﾙｲ        ****,ｻ ｶﾞ,447,425520
26,12000,42,ｱｼﾞﾙｲ        ****,ﾅ ｶﾞ ｻ ｷ,5838,3158460
26,12000,43,ｱｼﾞﾙｲ        ****,ｸ ﾏ ﾓ ﾄ,93.3,51829
26,12000,45,ｱｼﾞﾙｲ        ****,ﾐ ﾔ ｻﾞ ｷ,3475.5,4949208
26,12000,46,ｱｼﾞﾙｲ        ****,ｶ ｺﾞ ｼ ﾏ,8697.1,5838453
26,12001,,ﾏｱｼﾞ         ****,,476857.1,295681425
26,12001,2,ﾏｱｼﾞ         ****,ｱ ｵ ﾓ ﾘ,50,43200
26,12001,4,ﾏｱｼﾞ         ****,ﾐ ﾔ ｷﾞ,7633.7,4829382
26,12001,8,ﾏｱｼﾞ         ****,ｲ ﾊﾞ ﾗ ｷﾞ,1880,546507
26,12001,11,ﾏｱｼﾞ         ****,ｻ ｲ ﾀ ﾏ,41.3,163609
26,12001,12,ﾏｱｼﾞ         ****,ﾁ ﾊﾞ,18601.7,8811018
26,12001,13,ﾏｱｼﾞ         ****,ﾄ ｳ ｷ ﾖ ｳ,2845,1717848
26,12001,14,ﾏｱｼﾞ         ****,ｶ ﾅ ｶﾞ ﾜ,1925,1286820
26,12001,16,ﾏｱｼﾞ         ****,ﾄ ﾔ ﾏ,19967.5,12764088
26,12001,17,ﾏｱｼﾞ         ****,ｲ ｼ ｶ ﾜ,510,143640
26,12001,18,ﾏｱｼﾞ         ****,ﾌ ｸ ｲ,160,33696
26,12001,22,ﾏｱｼﾞ         ****,ｼ ｽﾞ ｵ ｶ,48924.4,32612283
26,12001,23,ﾏｱｼﾞ         ****,ｱ ｲ ﾁ,338.5,105948
26,12001,24,ﾏｱｼﾞ         ****,ﾐ ｴ,47647.1,28752710
26,12001,26,ﾏｱｼﾞ         ****,ｷ ﾖ ｳ ﾄ,11385.3,7263091
26,12001,27,ﾏｱｼﾞ         ****,ｵ ｵ ｻ ｶ,1864,3018322
26,12001,28,ﾏｱｼﾞ         ****,ﾋ ﾖ ｳ ｺﾞ,431.7,301968
26,12001,30,ﾏｱｼﾞ         ****,ﾜ ｶ ﾔ ﾏ,28041.2,20119570
26,12001,31,ﾏｱｼﾞ         ****,ﾄ ﾂ ﾄ ﾘ,76456,45613789
26,12001,32,ﾏｱｼﾞ         ****,ｼ ﾏ ﾈ,35613.8,21430591
26,12001,34,ﾏｱｼﾞ         ****,ﾋ ﾛ ｼ ﾏ,1000,599130
26,12001,35,ﾏｱｼﾞ         ****,ﾔ ﾏ ｸﾞ ﾁ,7003.4,4316750
26,12001,38,ﾏｱｼﾞ         ****,ｴ ﾋ ﾒ,2085.9,1815832
26,12001,39,ﾏｱｼﾞ         ****,ｺ ｳ ﾁ,36240.9,21277188
26,12001,40,ﾏｱｼﾞ         ****,ﾌ ｸ ｵ ｶ,107659.8,63690975
26,12001,41,ﾏｱｼﾞ         ****,ｻ ｶﾞ,447,425520
26,12001,42,ﾏｱｼﾞ         ****,ﾅ ｶﾞ ｻ ｷ,5838,3158460
26,12001,43,ﾏｱｼﾞ         ****,ｸ ﾏ ﾓ ﾄ,93.3,51829
26,12001,45,ﾏｱｼﾞ         ****,ﾐ ﾔ ｻﾞ ｷ,3475.5,4949208
26,12001,46,ﾏｱｼﾞ         ****,ｶ ｺﾞ ｼ ﾏ,8697.1,5838453
26,12002,,ﾑﾛｱｼﾞ        ****,,10,3966
26,12002,22,ﾑﾛｱｼﾞ        ****,ｼ ｽﾞ ｵ ｶ,10,3966
26,12003,,ｼﾏｱｼﾞ        ****,,123.52,429055
26,12003,13,ｼﾏｱｼﾞ        ****,ﾄ ｳ ｷ ﾖ ｳ,22.29,81765
26,12003,22,ｼﾏｱｼﾞ        ****,ｼ ｽﾞ ｵ ｶ,32.53,118103
26,12003,38,ｼﾏｱｼﾞ        ****,ｴ ﾋ ﾒ,58.3,195491
26,12003,39,ｼﾏｱｼﾞ        ****,ｺ ｳ ﾁ,10.4,33696
26,12099,,ｿﾉﾀｱｼﾞ       ****,,16269.7,20347229
26,12099,12,ｿﾉﾀｱｼﾞ       ****,ﾁ ﾊﾞ,89,14796
26,12099,13,ｿﾉﾀｱｼﾞ       ****,ﾄ ｳ ｷ ﾖ ｳ,3554,8787013
26,12099,18,ｿﾉﾀｱｼﾞ       ****,ﾌ ｸ ｲ,8,24192
26,12099,22,ｿﾉﾀｱｼﾞ       ****,ｼ ｽﾞ ｵ ｶ,3260.2,1008176
26,12099,24,ｿﾉﾀｱｼﾞ       ****,ﾐ ｴ,134.1,28690
26,12099,27,ｿﾉﾀｱｼﾞ       ****,ｵ ｵ ｻ ｶ,27,8424
26,12099,30,ｿﾉﾀｱｼﾞ       ****,ﾜ ｶ ﾔ ﾏ,8707.9,9637120
26,12099,40,ｿﾉﾀｱｼﾞ       ****,ﾌ ｸ ｵ ｶ,489.5,838818
26,12100,,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,,1389685.66,929614313
26,12100,1,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,332006.2,172807272
26,12100,2,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,ｱ ｵ ﾓ ﾘ,6260.6,4501479
26,12100,3,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,ｲ ﾜ ﾃ,15248.3,2985984
26,12100,4,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,ﾐ ﾔ ｷﾞ,187259.9,106630615
26,12100,5,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,ｱ ｷ ﾀ,499.5,274833
26,12100,7,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,ﾌ ｸ ｼ ﾏ,85954,29486484
26,12100,8,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,ｲ ﾊﾞ ﾗ ｷﾞ,6854.2,5490817
26,12100,11,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,ｻ ｲ ﾀ ﾏ,10,10800
26,12100,12,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,ﾁ ﾊﾞ,121199.4,80837190
26,12100,13,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,ﾄ ｳ ｷ ﾖ ｳ,39719.82,50217164
26,12100,14,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,ｶ ﾅ ｶﾞ ﾜ,16763.4,14145935
26,12100,15,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,ﾆ ｲ ｶﾞ ﾀ,94.5,679478
26,12100,16,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,ﾄ ﾔ ﾏ,939.8,546852
26,12100,17,ｿﾉﾀｾﾝｷﾞﾖﾙｲ   ****,ｲ ｼ ｶ ﾜ,2373.2,1619440
